 -2.04866691e+001 -7.60244491e+000 3.65876560e+000 -5.47569073e+000 7.79230536e+000 -7.44627528e+000 -1.28082439e+001 -5.33205594e+000 -1.45221210e+001 -1.41593939e+000 -2.39447336e+000 -1.18534498e+000 7.14631618e-001 -1.20227390e+001 -4.84137206e+000 -1.91316474e+000 -3.89055311e+000 -8.54934649e+000 8.35986387e+000 -1.70469314e+000 -1.18484941e+001 -6.08069711e+000 -1.20932733e+001 -8.87577932e+000 -1.05486410e+001 -1.26739762e+001 -8.58292727e+000 -1.26487740e+001 5.94841868e-001 -8.43772888e+000 -1.84732441e+001 -1.75664068e+001 -1.14062736e+001 3.01434573e+000 -4.31464072e-001 -7.38591847e+000 -3.11811501e-001 -1.35949018e+001 -1.18719151e+001 -3.98520360e+000
 -1.16436112e+001 1.30907986e+000 4.21509139e+000 1.74488210e+000 -5.37247494e+000 -2.22683113e+000 -1.72192841e+000 2.90317946e+000 -4.45983290e+000 2.30112134e+000 2.71192471e+000 2.99463617e+000 -2.41586131e+000 -8.77135911e+000 -4.11327260e+000 -9.03377782e-002 2.30415545e-001 4.73833491e+000 -6.67573486e+000 7.20863247e+000 4.08282922e-001 3.33544480e+000 -5.80475110e+000 -1.51671289e+000 -5.13685857e+000 -8.22340213e+000 -4.40509499e+000 8.87390651e+000 6.01603154e+000 -2.09098292e+000 -4.82966376e+000 7.18768313e+000 -2.50418303e+000 -3.07273052e+000 6.54738034e+000 4.68939998e+000 4.30760318e+000 -2.30516232e+000 6.36114771e+000 6.91514231e-001
 6.35899961e+000 1.74194739e+000 -8.36898475e+000 -3.15475786e+000 -5.94121985e+000 5.12753100e+000 3.75549594e+000 -1.21492435e+000 5.23567126e+000 8.82142882e+000 -3.30667118e+000 5.16154225e+000 -3.16219784e+000 1.92247578e+000 9.83981153e-001 4.73665077e+000 -1.32038675e+001 -6.37017887e+000 6.93239056e+000 9.93104279e+000 -1.77250207e+000 3.42565818e+000 -1.02199756e+001 -1.01495666e+001 -1.26293264e+001 -4.26009962e+000 -3.20645855e+000 -3.21774459e+000 1.25324743e+001 1.20707159e+001 4.37933371e+000 1.34283292e+000 -3.46860637e+000 -3.15601379e+000 -3.31711744e-001 1.37985691e+000 9.81878855e+000 2.03968362e+000 1.06639551e+000 5.83292775e+000
 -8.36461787e+000 -1.99752691e+000 5.80006049e+000 -1.86336952e+000 4.94658790e+000 7.92241934e+000 3.32551867e+000 -5.81847090e+000 4.90519626e-001 -2.11339271e+000 1.34893818e-001 -4.01827807e+000 -2.07543120e+000 5.14335814e+000 -4.99751447e+000 -3.72598451e+000 -4.87392154e-001 2.24206818e+000 5.80074000e+000 6.95561011e-002 2.42575316e+000 4.53282879e-001 -2.67186153e+000 3.09761183e+000 1.35725856e+000 5.16397129e+000 2.63186383e+000 -7.32684510e-001 -1.64370687e+000 3.08404770e+000 -1.17151078e-001 6.06698828e+000 -1.40626526e+000 1.99366676e+000 4.84900408e+000 6.41504226e+000 -9.87668804e+000 -7.13478350e-001 4.12046336e+000 -6.21227261e+000
 -1.77872120e+000 6.84181576e+000 -2.78925474e+000 8.36154116e+000 -8.80594275e+000 -1.22850175e+001 7.21301688e+000 3.88597833e+000 -1.74723094e+000 1.02660741e+001 -3.99886283e+000 -3.32894403e+000 8.08124505e+000 -4.06354684e-001 8.25444117e+000 4.23397826e+000 -3.14728637e+000 -1.00802531e+001 -1.46442677e+000 3.59771229e+000 1.81783793e+000 -2.80554073e+000 6.52093985e-001 2.43206896e+000 -2.62133937e+000 5.98159777e+000 -2.74305795e+000 1.88494592e+000 2.01515015e+000 -1.14728945e+001 -1.96332798e+000 -1.68455110e+000 -3.91336533e+000 -1.49676227e-001 1.46197885e+000 -1.20664536e+001 3.34576875e+000 1.96558843e+000 4.13391586e+000 4.31749067e+000
 -2.90738159e+000 7.28661733e+000 1.46972277e+000 6.63726065e+000 -8.80950774e+000 -2.54485919e+000 1.03773047e+001 3.74351822e+000 -4.67955645e+000 1.57583415e+000 5.13308619e+000 -4.28673850e+000 2.33077314e+000 -6.96358257e-001 -2.92652452e+000 1.04872995e-001 1.56411457e+000 1.73312400e+000 -4.30479877e+000 5.30461144e+000 -3.91723403e+000 8.64120980e+000 -1.37103009e+000 3.18005082e+000 -2.02439816e+000 5.17070843e-002 -7.75160565e-001 5.02069660e+000 2.41924062e+000 -3.27425650e+000 -3.34325284e+000 4.58614725e+000 -1.86003260e+000 -7.23653380e+000 -7.42205305e-002 5.39413576e-001 -3.74616981e+000 -1.57988601e+000 2.54600943e+000 -3.68955897e+000
 6.58950658e+000 -4.23077679e-001 -9.29492462e-001 -5.02891274e-001 2.46109176e+000 6.08580898e+000 -3.41151937e+000 4.90659566e+000 6.08372223e-001 1.02376580e+000 7.57162187e+000 -3.14238594e+000 -7.27216274e+000 -5.75255459e+000 5.41909111e+000 -6.91594242e+000 -6.75983046e-001 -2.18065440e+000 -7.42649026e+000 -3.66758230e-001 -3.59315996e+000 7.01098106e+000 -4.92399565e+000 4.67702077e+000 1.93237148e+000 -2.07503938e+000 4.69980267e+000 2.96571042e-001 3.48693955e+000 4.39305523e+000 -5.60861170e+000 -1.87475552e+000 5.53501698e+000 -1.15705142e+001 4.24907386e+000 5.12197258e+000 -3.25346638e+000 -5.39305632e+000 -6.53492538e+000 -2.09881077e-001
 -6.55764222e+000 -7.52043492e+000 7.86026211e-001 -4.18833962e+000 1.98020971e+000 1.63499164e-001 -4.02040130e+000 1.52241851e-002 9.12901649e-001 2.61721101e+000 1.44402631e+000 4.33562706e+000 -5.72539020e+000 -4.60117324e+000 -1.45291720e+000 -4.66290296e+000 1.45522701e+000 -4.01213999e+000 8.33868735e-001 3.97838903e+000 2.15563567e+000 -1.00684210e+000 7.30312211e+000 7.36519004e+000 -2.86054453e-002 3.97746017e+000 -2.68145044e+000 1.23060718e+000 4.27183850e+000 -6.95649529e+000 -2.53988535e+000 4.45032685e+000 -4.49397010e+000 4.59948133e+000 5.00537063e+000 -2.42395746e+000 -5.42142447e-001 3.07384192e+000 4.06464396e+000 1.91971468e+000
 3.46759290e+000 1.22011289e+000 -3.95285344e+000 5.19285494e+000 -1.68617771e+000 3.47872750e+000 5.05926496e+000 7.27381165e+000 -6.53069359e+000 -4.40971855e-001 1.84496344e+000 -4.50719924e+000 -1.79307077e+000 -3.36682926e+000 3.71811277e+000 -1.07573460e+000 -3.98634764e-001 2.68063251e+000 3.90222995e+000 3.47937446e+000 -1.88340625e+000 -3.45576784e+000 -2.06965225e+000 3.46120753e+000 2.58108866e+000 -4.12787665e+000 -4.87115222e+000 2.38295164e+000 -2.52134003e+000 1.06679628e+000 7.13087444e+000 -9.61092092e-001 2.74845223e+000 -4.66840074e-001 -8.06950207e+000 2.38887160e+000 -1.97091904e+000 6.94649705e+000 3.47958035e+000 1.97684457e+000
 7.28069113e+000 -1.01370920e+000 3.91021639e-001 4.50815539e+000 9.57300761e+000 -4.20610890e-001 1.66715245e+000 -4.38105997e+000 1.78026114e+000 9.84459873e-001 5.90971525e+000 -5.77464006e+000 4.41533053e+000 2.20185804e+000 -1.87326524e+000 -7.31513053e+000 4.09844425e+000 -5.95587780e+000 5.63184317e+000 -1.64704205e+000 -4.01674214e+000 3.66438905e+000 3.43052284e+000 5.38217498e+000 2.71678011e+000 2.12835282e+000 -2.92890731e+000 -7.30852456e+000 3.95862308e+000 -5.93513599e+000 -6.09845163e+000 1.62894115e+000 2.52505876e+000 -4.61657079e+000 -6.98212122e-003 -1.85865895e+000 -9.42096759e+000 2.28298375e+000 -6.14151425e+000 -2.69850470e+000
